address	value_sats	value_btc	script_type	priority_tier	tier_name
125dqocBwr4aPsC3LQCUZPGNaHAn1qrgJ9	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
126ykcyvJsHx3jJ5eUY5WzGsnbtcZYMUZc	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
12qRp1i3yaTqBcTfYWDmzz2iaJt8GD93jy	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
12y5ATqqhPaHfNzqKJiombZGNiur1sUkW7	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
14U1shREKR7RjxAsoDzteTiAz8oHheq9We	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
167Y4b34QgjTVKHfEdtgG4CGNGce129eJf	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
168Wv4JTu4m5VQfNVuxqz2r8gSvjWBRkAw	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
169wMnmM6Mk97ebtVYJhT5gNWnNJ9Y8K4Y	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
16CSgbWtRssi6rB1duTSpNymfKDbSbzPee	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
16zmbUZNm7F9DpgqnRgx8SHqNWDZPSkBYc	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
17LygsQVt5Xt8CQgFTXvsSHgnaFvDBoDJw	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
17qmhsHXMn6L8BzRjd3d9qzZSckk1w9XeW	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
18fKxcU2CZHCQ5WvwaGxZrgQHBPokrt1Ze	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
18mwDHhDFJpfiWnaF8pEnmxBXTQTaTowx1	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
19hbP4yu9E2JCCo9ZgVfrirhq7d9oGyFjK	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
19r7JuRqkxMrNUz4evKGsX2jm2hpR8dxjk	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1AkNdBrfKVyoLuhnRKZuZRZg3j7jQxaWFi	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1BVPYVMjbSbJNaR3wTmbemjzazdNMezX7K	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1BX2qZ9y1Db8SpRKjeViUhjuadWtL4X29t	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1CB22qgFdi8hW8Uqb8QpX32Z1NM5TRjX2d	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1CDReBbSZ7WyMRkJ3EqBkJiQF4sixqWiax	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1CNBKbTmhQtYAMKyuBaJ2JVsaJUkpLBnN3	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1CQEjN32LhyMuN2JYJrBA9b24BrAsemV4d	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Cfo9zSEnwAQHddNhQsBWqK1CaDrFCWbKD	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1DWQvJCE4o8kMWrSwQeMnGx8B43fUszu5j	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1DiPBPXBcpMvRArKyhDeRr1wFVmuCtsksX	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Dnh3R4rfkM4Qt1HoLvcob6o1QuxcAStiq	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1E2BKxUFh42y1GsocioarGNuZ2aj11VnbL	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1E8XazVUkRJzqug2Z7LV7YP8qroxpHAX1B	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1EFEo9EswuRgN86EvxFedSyF19stJGeehX	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1EbncL2ezpCGzWzHZz1uDNmEsHeTi1nLor	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1EeaJ8Z9EKbyqnzP8MwNytS1cUcQB5MoPB	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1F85hPNfKcwHzTA8rBy6cUu7VxGgaN6Cuk	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1F8X2txspoCqJYEveKiiveuteT1DdcS84d	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1FB1atnJGirLCe58YZcRkmGeZG3kdFkZDR	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Fu7bqgc13gTprdtuYZdLMpBF3A7HgULHU	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1G875vuHQaWmp96q4YHiHVi9yg5Nsq7D59	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1GBcyigDiiA2QY8F7FcgH9P7MvniRSM5wT	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1GBvQf3pFXUfwVadLicZmErVoHaJcUS3kA	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1GGgBbjS3WVNvaaFroNMi2nqXEb36G8TMj	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1GtcZ7m5pM6P9d6Cfpx1zkTkRGEhKFqdHL	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1H7bHiF66KkTZPHfuAkj22svZNx24Vj715	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1H8Ki8vUU6qeMMWgkaPSJwwRv3rRYuuU64	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1HXXdNrbemJJQHbqoHv5TacCoJoE1JQ6fa	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1K8LU9o4Tkf8yBV51eGA6DCbL45KKL3hbB	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1K8oCriZTmpMCPXEe2Ye18sM2zotB2mA9r	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1K9a7bECk82JuXWpqXLvRRTwNEgXMnyYER	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Kn75SHuaBw7RpBr95ar6VL2ekWbeLLskF	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1KpNwYdDG7J2ixftonRfWohvhguS1thgBZ	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1LC8egcerzTh4qeqBcwryoPAWp6UYs9wHd	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1LcQCkdMKkcugp9G2ZEP2XX2UTtyx3hB6A	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1LfpGveFRYa2G51JPAtqAm9nQ4P5hn9HXj	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Lh9C6SoirosDSvWzwzXqeX6FMiDbqS7Jy	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Lhhbm3Ke8yqYde4J3StmG63SeCCE6oZz7	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Lo7kpYJ9D4Yq5sMr89wnevKPm77KACz1b	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1MB3e2gCtTGQDtUdQPTBJgRg2ByC7dkwEi	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1NhS8sLyU9CHKFS4gkNzqX6Rk31X5Wm9kA	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Nth8yiRe3yMMB8RV82uKC6JzLtDTNbDWb	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Nvy6kMBDSvTr7Teo7yFnjBk3EAgu7icqM	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1P7oirMpiwCSMXzRatrt4XRLcVQ1CxwtKW	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1PHUgt9D3LHY7KXJQTevBaGfj5rx9etKe1	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1PZPX5jc9fTLNwX5z9zTAbp4oic9jEghUW	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1Q7kHGPCrMWgB16EvhZpqSovc1LLPo3o28	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1QJr9yGocxK5RUsowH7zewfZNkExckEixj	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1QKpgd2VjDdBRkWdvJQyVPbpkNUTQutk5E	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1fUejUxqCWqEjt5wvsAnr3p5KrytNRT53	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1kLnaZMaZKWKoaxoPuM73B24iJjhXDkEB	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
1x495Vm3bgwiKi8gDZN7Ggjd2GQxSj32b	2000000000	20.00000000	p2pkh	1	exact-20 + legacy P2PKH
31qx6q7PodNDkPAtPMgejDpB65ALvMkzcA	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
327uTRES6ThXupKUAt1Xuk2pD9BiZaZ4wT	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
32GkxBeLokky8iPR7SQAvYMPG9NX6mb8VH	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
32mJ5jPnNEviYwVxg6z4h6erGWVfAKQRo7	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
32oEU9zdyosApkHBZatJ9pXVBhtAb4aqQ3	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
32uNa39bPQZdLDVTwAQ5H3Y6PRXJ1dcLGe	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3353imU3xBKYGC7V9489oUYGXHyxGRPLns	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
338BstqZDKjt5jAygxovHpdntn4ifdCa5N	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
33E8jVCz7yFng4deb1frDuZYgcDCc61oUD	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
33bbC3yPc2AXQqH1xpYqMyYT5npEjcmGsg	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
33rvDNMLenQUz4uACdnSdLLnaMS2eZwWjc	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
345QTSRYrwCR44eeRJU76ei6fLTA41JgiQ	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3473yC1DHwndsQmuLFDFM61nkZQWy8d98N	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34AacNo6VzUafa8VmNiyCAJwQUe5Apzi2Z	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34LPTSw5JFaStWj6v2qWGWCmmp6Zx6cJJG	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34VAUD1kgWe9Wg7y6mtLCGAGVXmuM5eWBB	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34W1rMm2K6AV8tyvSDTDqFHyvd1f6mGBNX	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34abhsSbnsmugsYeV31bfUWRc4kPUDAHAs	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34gyRWWXEw3qf3qPJorV1FwU2LkrBuxRGw	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34icrTj33cZnG4diwLptbp21F9sDP37Hyz	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34n8KrpPTNv5ozRu9wFn9rZsqqFzMQ8c1n	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
34vUZyznjeVjbxeoyvZyJRUktePmsXxEiT	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
356bt3Bk71DqJFVPk5zxhGuLo6zXSo9fNR	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
35TxW1Z1eeSVKCSRQMtuR9CS7AYcNUsM5J	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
35c4TWPXHuE6vhcwTkYmjpzmT43T2Ps7AJ	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
35gr57wvYUciU6GXcV68vPq8Um6pK5fg47	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
35pMXgHAnwvwQJeouurgauF2Fk3JKw3q1D	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
364HKyxxTaBsPv3DAoKv9HhmWjqm2pEtDH	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
36HYd7BKsfXBiqcgJghJ2PS7TfPsLk9MTf	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
36mxxJgFDzuN1mQBfqJ4E4dshWr2KeuCTT	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
36oR5rxAuS2FsyCkRGtwcd56b2D8cKn4q2	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
36sXgpaHSQh68BLm21EUMsiEoVJZxfnNiN	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
37EEeWB2r5HWYQQqXWMNBoZMLMmSCWsUuJ	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
37MoiJv6vKv9d7cQBuRDftpAX8Syg1RboD	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
37QJFVm9uJUXSTuot2njxJ86NSuW5fAVdY	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
37QgaSZdKwKMEUifWWH3V9vwMSt9taeAoV	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
37Zjp3GnSnwFMfg5YZJHybg56kVsYySzVq	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
38NTSUQUoWTUCKNkzzAqrXNHxd8zRwqNpc	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
38ZtF5byghz87e49w9JbaNRVHFgHqv7nYM	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
38aDwLX5B7xm8HuHzUs5Bz6t755zL6LtQF	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
38msavurg7zGUe63Wb5AETrdXTm8LNhTWK	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
38nry8YcmTnENCaShcmVXYGft3ZU9HY9sM	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
38sP1kgUwkjWXtKq1HfGRk1wc4VAZZE9rb	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
39MXodMvmb8ineQdnW2XoJTBTCCMwM6ttV	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
39UCvsdgupA1gnXxm4goTBfBUftAYiQmUS	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
39Ub7xvDZgShNrpKbFampBGg7hQVcQMdw8	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
39WYRaKMoiNCAq6ojfVxKerQviHePHBto9	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
39pZbBomYpAPxQjP6ZoEPcsGzU5urt9rNF	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
39qKCV4J7z6f7zGNHVYh2dNZcVwf1D7Sta	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3A5foUhjoQMr4wpbVbkHsJjsPjpKkh6Wti	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3A7eEd9yEpygVjL4eWKNGTuge2CSq64rmE	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3AQWfuN26WScv5fYeAMsquFzdEPdb3oBdh	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3Ab9t9MR7oTRAGukY3CR723aPd6tRyojii	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3BETTGC26qVu91TFmqsZnCYSe8Zvvzk6BX	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3BTUzTZJTU1hU3MZjJXQPKBdy2Lov8uCwJ	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3Be4WZVrsWu7DsrFHoKEbJugHkF8xP9jdS	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3BfGoYxYCVtQNJscYr77pKnwMYBtGf7Gxw	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3BnMbx9vvyG1hVsXpGsCRjry224THCeNiB	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3CEkWZxcaPkJhkFAcLipdmbt7exoHyu3DH	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3CKTTnmuXRthy4PNJPU38QY7AGUsCgsipF	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3CT8J4EJRWdjc4ejjBTwgLqTd1gfpTT9tL	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3CffvDDriebZnXzZwtrHo9DrxSqJovqkB5	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3CrFWXDjgt3Qga8FxB4EYPrVLNQpjpNzMF	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3CweGMC5DJc3Q64oq6WBmX5FeAKTtbPBMc	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3D2JHufHcEfFAGKifdKzhGCn1b1teqLGUm	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3D3D4XNTmSBuH9dtWz8rp1Ef6JbcYkgSCg	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3DJBfZ7M5JEGSniRXYrDxXNgKJfWfTN5mC	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3DajvPWEf4hUmYDwBGWspCZxe6vnkNZcG2	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3DgH8LPu7a6gqPnLcsjDDTZEKew5BLvq4S	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3DpfEZ7zgGb7bnZuNBCQPsEBGr2LXNmSyw	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3DqLCv49aFGaknEDMkZKZ3qkQT5ymKvKt2	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3DzD8oFdCSRLp81xpNsb1AQYgasN9HY9hZ	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3DzYoiWRS1WLgtPryV1xtNpCAJFgFuQanD	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3E6Ub2sfSNrVn4nDBLAA8kpwoenJj2tNXu	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3E8FhzaDHoLwevn18y2oV1pfjzwq488zyV	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3E8fx2o7ZTHwem7JF6jLYadG4Evsjj9TFf	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3E9FQzhnH28fS4vK2MyqJKjTFfofHBzYXy	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3EAjLj16XDKU5o1PpWSKwpR2BvqXLc8u47	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3ETV5TrpNhEzRt9tDQYSz2GK7VXp1pW4sa	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3EUq5nJp7SpZ2dVPhsk8iYoozs98azUrT1	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3EWukScr4Tg82rzpTVg4iAueSUnSSnYnUD	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3EdRjcrNg4yq24SRG9gYDAQd3uze6s6WxA	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3F16XkNyaBKVfg4bpBTY8JaweEidVM9Yqi	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3F6vmgRJ3Cpif3VZ7mNJvvft7msj4A8iDy	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3FwHZUZYnQE427URugK11QVzjH6quhbJat	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3G49uuAkTj1tRypKxRfHYCAHvwLgpuXiuz	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3GALAtSS9FfuiMYNJFagjwJxiVsWCNTBfy	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3GZdJqqkh71sZ1DTxfq4KBDzUJnQYYsxFj	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3GkEQMfsUymHox9bikiu89K3bEykpWtLdJ	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3GuK3etcNw2PJ8RGuk4fgwewmFs9yysvt9	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3H6V33pJbMfXSxNwWAJTsP8fVqcdDbqe9W	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3H7yPkwsyhdskCKwGQGzBWaEAanF6K8jx8	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3HKNZjjAWjX6EqiUJBCjqFNXM8yERkGLM5	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3HQEMMJUWj5XjGwGS9BMHmjcBVT9BY5CeN	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3HRsHRgCSqcdZEgbzLAyLjfFnUaSv8YXqn	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3HZAqHkBNgvNrtpB1h14zzFMr5q2Hvhsig	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3HbGHeM9ULVDscdgsfKewHkvLTUqbfzm8d	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3Hk4PhUWjj7oogjYvNK5cKnEpzULDgEZqg	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3Hqb6S8g13aySKZZWNxUU5Jn5ianuYgic5	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3HxVAsFYbcSEvgvK8x9SdBeSjKNwm6NyvR	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3J3JLprGDMarT1iKRUfU6VmYbc7vTcHG1k	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3J7zfWyg6VwPbVpyVDXEU4yvjCmtfe6Rv6	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3JSGbva15rn6gaDj2AxzBk6my9DKyYJV6W	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3JbBS53UQ4XRLLsB77rN8pfYdz3Tq5kLhj	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3JffDiZCNHSoJtcw3Pgg2zzxB6QmacCUii	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3JpVZdvRWwpoTCpbeVejKpcDx8qpWDwd9D	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3JxzvBVbW8j3xs9d7Nuqqs8KU3nrEwmigy	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3K44pAjLmU7FBbuwJWppg1ge6NguLVebqw	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3KVLCH3pgL9imW7e9TQ8rRHXVfZbyQsTGH	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3KYEJMzsVFhQ3mKQypGqJCCNAG6uwPfwPE	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3KyQqFcS4zrTt8VVcvuf1FUCEcVhhbyY6E	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3L3VnLwyBAtjpi6Zs5QAAD8LDq6tuznay1	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3L9ndYd64LkP1imUkJVnG4Y5ASc9nx4TvP	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3LCUtTe7H6cRycM56FQpptZtEpyfqdHGty	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3LK47prs5Z18ZSsEdx5uCjf1HuwLh82Gn3	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3LZTPLyynGcKxEVJQZ7X5zUzdh1qvrB3pu	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3Lm2L6m4CfVmaoKdGYS4dQHni698vrMAXf	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3LoVhGdRxvN519egrNsZCjTvYJujdGpXKQ	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3LocoPkqQTQj24LhzNayYRz17tnhndufCm	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3M5t86pFRpdCi4Q67Vw6FAV3dFc5QSkGbw	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3MK6HLar9xQwaVVPJrFKQf16fAzqGbq6kF	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3MPFfixmJgfVdv4TN4DGM3F43oqMCgAxjR	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3MaPGmFC1aFABmGYhnRdhxMbdbVsHSRs6c	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3Myer1yjDT4QVx8RD65ZaM2aKsSVp8Qq5w	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3N1NbG6kFsPjxfzJBr7asoDQowZ2hAjLph	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3NBpvhegQAkH1di7VUqHwuRT9ZKuGPWS7t	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3NQhd1EXq9waP5LpSFcxmm1qncN1tS7Toj	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3NRGD2NH8UA7heEwng7BkjHvgcDfxqVzYb	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3NmnRRj5J3kQQGKR7mE6vd8yZ2VEjKPsFZ	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3No4XHn4GgBQSwgdGUutZdCgUkwiyRm6si	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3NsQAVcDCCh5t9S6ASaEKTaFZtKbQbuLPE	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3NvyFJzwDMKP9bpYHHcTvMWKj2e5J2UXMk	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3P6r1nxAdfLuCES5kBmgCoEWX24LNDYJRH	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3PDpPBAY8pGBZYcPNuGk4m1eELfr6SqyVT	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3PSbZZ4beWG9kuLs2qkyXmLoa8DpmgJdU1	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3PZ3CsVWCxYNzWo4jMMoVyxKHH4PJSHL6G	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3PZ9AQ9WNdASXG9kWvXiX73kuc6QQHeZyV	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3PcyZF67DXqTDYd75SMHBbtgbXMegmJhBp	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3PejCS454fVanYYFudg5nTX2uQawPom1V4	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3PmPqu8zDzxsYQeXN4cdMP1GqQAvG8CDx2	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3Q91JeW9eLTgSGMRBPWKxBu1JC7sBWZrdo	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3QM8PYT9q1XFMm23otWjthZmzvhjJR72o8	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3QYGmgtWk4NU769vqbqVeacMmDmQYMC3H1	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3QgpTorP7iZcszv1d1ZeXKTWxkvZtuPVSb	2000000000	20.00000000	p2sh	2	exact-20 + P2SH
3NVjd4Gd3qA2D4Df2D5uFY253FugB6XuTT	2050000000	20.50000000	p2sh	5	in [19.5,20.5]
bc1q854np9sg4xnux0a9gqtw49n4d495hvsv9dq575	2049999919	20.49999919	p2wpkh	5	in [19.5,20.5]
1L7SmiXTXytoyndLj2WXVTagHg7Dzk77ey	2049999777	20.49999777	p2pkh	5	in [19.5,20.5]
bc1qqgd6jk7wg7cven76hk3nkh7sqx7ev0wn46zsa7	2049994857	20.49994857	p2wpkh	5	in [19.5,20.5]
bc1qt4ud8z3u777ah745wsu77nk9rq22r83u088u75	2049984024	20.49984024	p2wpkh	5	in [19.5,20.5]
bc1qgrxfdvpmjxdrfwux0smpu0ajt9p4fk4q779mdl	2049977882	20.49977882	p2wpkh	5	in [19.5,20.5]
335rxvASvmsFRnrYW35thScuAQwy5Y94Pw	2049973210	20.49973210	p2sh	5	in [19.5,20.5]
