scripthash_hex	balance_sats	balance_btc
2f47f539ab2f4dc770f1105e1ecec1652b301d3069b8679482e184d705c3294d	5988992846	59.88992846
2f87a050f62c9986ff52c4e02ff8d7491dd4ea5bd312404512969fefa04532d2	6013998579	60.13998579
3034abc3777c47172720a951b2e67c9c84c524369648ec6086708f7c6edec979	5866979779	58.66979779
304765831071b037c0fd80043541bbff6b4f27429b4efecab2154dcf94eacbd4	6029911282	60.29911282
304e73f26593af32a078cc662b3d26ff72d09181e233b79ce5185f41d7a805c8	6000000000	60.00000000
308b471d3ec5436e625cc541ca93d7e5f135749db41a2fa2bdeaa17cd2cb8757	5878198330	58.78198330
3097e6c76432c69ceb245373a58330e6a02f344cf09fe9ec19f779f5aa9f421e	6035185461	60.35185461
30c7746fafa76f0e494eeb9c5efd7337c70aeeb105528c0deab66a239c932e82	6099921458	60.99921458
31429e6c284d27b4afed33bfcbf8c2966951dff339f5340a6396492f856e2abc	6104667267	61.04667267
335af1d5f572b6055850e8cb16dff9b67a7840574269d6c2e2e20f415837717a	5999992271	59.99992271
339e6e1fb524e10a4d57c4db96167b72f111adefb488bc425eee4eaa1601f53b	5879999002	58.79999002
3414ee6879cb80ad7b37225665e832b00fe582f95866c4ef29626416028b5fb6	6000087576	60.00087576
34737c83a0a8de7c788635d251796bf3f162f6d33bbbb6146eaf8f9055b4f920	5908174264	59.08174264
347c00d548f2f1011720839b41c8e8bc62dfdb82550b76b5398182f7df7168b9	6043897630	60.43897630
356bf36b3efcb8ca080e0072e9781b1afb36806be9735ee596e195ea9d92137c	6006481579	60.06481579
356d3ed242fa8f0063d88bd5b5382032c9ef2d7ab70e7175cb39a61eae47e021	6001331126	60.01331126
360201847e376db43dd5f09b8ebe753d919a349ba666b8f76db2202d1e8bbe12	5991978480	59.91978480
364802ca66a7bdb8a32d97b07e0f45b28c3d6b4e6cd966d19895c593ab8f3303	6138111547	61.38111547
36c5986eb485a8634a44ca6edc46d6d08c30ee2b073dfa7e72e64b21864ee8d0	5880000000	58.80000000
38b97759e85e04c7c6209c514a909b3a9431ee015ca2677849257f5f932eca04	6113690200	61.13690200
39269e393de543598ef20decd742f37c51b0873290e7e513a2b05d61cfa839d5	5999996350	59.99996350
394af223ee238df16eeaf22ce5aa30b7059622d7a3614ac2940a8356654b201e	5998941781	59.98941781
398b4b917612d5a912eae51a8888b06a6c5edf61a4f764aead99d6db46a34da0	5999966502	59.99966502
39ad0eff02e98afa475c82fbe0cdb605e6c31ce18265bf0ea6c1b1de7d849db6	5999000000	59.99000000
3aa0b3691606d61af5c56dcfe1fa550f86f894bc86b2a7d856c97979947094f0	6000183229	60.00183229
3b00c3e2c6c6118ab8314ed4313de69bacca7a408463724e8d71ddcbcee110de	6100000925	61.00000925
3b6192023dd2b8d8059932a94792df1a827bd259d21b862ffe8d4b52d848821f	5863263749	58.63263749
3b6b8f1edb0447dfcaed83f81d3e5703355378d25d3a3dcbad19e74ba8873b20	5852333911	58.52333911
3bf14f9f40fb32da6a51e98ef5051412372d1470a83a98cc950736d9b49b3610	5892514816	58.92514816
3c77f32c210b9c428469a73f253125dbc1579e220d660118746cbbfbffeee2ab	6086749644	60.86749644
3d1146f49752793c6008bfa11d6d13c72a9de861b6e37acef93e6ca1cf12f51b	6029800546	60.29800546
3e8bfce82f4cba60a1075844efadc7d4f415d6edebd65ca67860e8a20ccc266e	6000000000	60.00000000
3f2b44dedc8d902a7f92dfa91fbbd8122f7605cca60d8613cb88cfb0310321ba	5999212988	59.99212988
400833435aeffad2a5da854e90b7078b89c55a08eb1d105436992698ec409eda	6026044437	60.26044437
41278f9268b2d7da2792b5d17be505f8a7e5fac4586f61ee8a3e50ddbfa73828	5930855331	59.30855331
428c973460cc8b53407acf3ad52e012d10691b5179a0eb609c9ba540e291ff77	6000020479	60.00020479
42f9754cdb03f22f353780b37e74a2c706784897b19ae8cf0aa459b62823fe8b	6105445745	61.05445745
43754b0c132165ddbbd56a63238cde34c47d2d9f1607fab371c095c9ee46f2cb	6050000000	60.50000000
439994fc85c67f6f5cee8bc5415a2997b7742b2266660fb57fd751d75765ee9f	5984372648	59.84372648
43d571477442e8080dd869916f2ef38f796f7f30d455dac94d7c5ef669961403	6009998639	60.09998639
4442c7caec745e9d98582df707fa36211de708b24b2e60d26266931dcb3f6fd3	6140774223	61.40774223
450745801f12b7b9b2bea30836fe3d75a8d4ec880dc352d4357754b73efc2bb9	6055615640	60.55615640
4520d172bf8d5f6af6fdccc70f9259ed92b6042ef6dab65ce9725773f9caf375	6099839248	60.99839248
45305a58c1e4b651c971da85e5f9d8f03b972155d79cf7eb2a2f176a47dedf65	5948162472	59.48162472
456eefe1dc147819fd23d7805e159f17f847d1c89571fc40b7ec028542ef092b	6149873811	61.49873811
456f021fade14d59e815bc4a05f3df9f1a166c17faf7ab044e2d41853efe788a	6009854989	60.09854989
45aa00f23ab310d03af1a3816df5d005faf944c3bc2393875164998ec39eebd4	6030046900	60.30046900
45ca3562712c58b63613a4fe8fbeb2a5c4823bcb1f2fb550483590918ed6f2f2	5865400000	58.65400000
475a072f3969ec9bbdda894679908c210e4262d9a0e1b780c446637e9abcc7e6	5900000000	59.00000000
